,longitude,latitude
9485,-119.28,36.32
9486,-119.28,35.52
9487,-119.28,35.5
9488,-119.28,35.5
9489,-119.28,34.45
9490,-119.28,34.42
9491,-119.28,34.27
9492,-119.28,34.27
9493,-119.29,36.55
9494,-119.29,36.52
9495,-119.29,36.35
9496,-119.29,36.34
9497,-119.29,36.34
9498,-119.29,36.34
9499,-119.29,36.33
9500,-119.29,36.32
9501,-119.29,36.32
9502,-119.29,36.31
9503,-119.29,36.31
9504,-119.29,36.3
9505,-119.29,36.28
9506,-119.29,34.45
9507,-119.29,34.4
9508,-119.29,34.3
9509,-119.29,34.29
9510,-119.29,34.26
9511,-119.3,38.26
9512,-119.3,36.57
9513,-119.3,36.35
9514,-119.3,36.34
9515,-119.3,36.34
9516,-119.3,36.33
9517,-119.3,36.3
9518,-119.3,35.87
9519,-119.3,34.42
9520,-119.3,34.39
9521,-119.3,34.29
9522,-119.3,34.29
9523,-119.3,34.29
9524,-119.3,34.27
9525,-119.31,36.62
9526,-119.31,36.62
9527,-119.31,36.34
9528,-119.31,36.34
9529,-119.31,36.33
9530,-119.31,36.32
9531,-119.31,36.31
9532,-119.31,36.3
9533,-119.31,36.2
9534,-119.31,36.06
9535,-119.31,35.99
9536,-119.31,34.44
9537,-119.31,34.41
9538,-119.31,34.38
9539,-119.32,37.06
9540,-119.32,36.62
9541,-119.32,36.36
9542,-119.32,36.33
9543,-119.32,36.33
9544,-119.32,36.32
9545,-119.32,36.32
9546,-119.32,36.31
9547,-119.32,36.3
9548,-119.32,36.25
9549,-119.32,36.22
9550,-119.32,36.21
9551,-119.32,36.19
9552,-119.32,34.35
9553,-119.33,36.89
9554,-119.33,36.32
9555,-119.33,36.32
9556,-119.33,36.32
9557,-119.33,36.32
9558,-119.33,36.31
9559,-119.33,36.3
9560,-119.33,36.3
9561,-119.33,36.28
9562,-119.33,36.22
9563,-119.33,36.22
9564,-119.33,36.21
9565,-119.33,35.6
9566,-119.33,35.59
9567,-119.34,37.12
9568,-119.34,36.32
9569,-119.34,36.32
9570,-119.34,36.31
9571,-119.34,36.3
9572,-119.34,36.23
9573,-119.34,36.21
9574,-119.34,36.21
9575,-119.34,36.2
9576,-119.34,35.6
9577,-119.34,35.59
9578,-119.35,36.52
9579,-119.35,36.42
9580,-119.35,36.32
9581,-119.35,36.22
9582,-119.35,36.2
9583,-119.35,36.2
9584,-119.35,36.16
9585,-119.35,35.58
9586,-119.36,36.33
9587,-119.36,36.22
9588,-119.36,36.21
9589,-119.36,36.21
9590,-119.36,36.2
9591,-119.36,35.55
9592,-119.37,36.47
9593,-119.37,36.35
9594,-119.37,36.22
9595,-119.37,36.21
9596,-119.38,36.56
9597,-119.38,36.55
9598,-119.38,36.54
9599,-119.38,36.53
9600,-119.38,36.3
9601,-119.39,36.64
9602,-119.39,36.55
9603,-119.39,36.54
9604,-119.39,34.32
9605,-119.4,37.09
9606,-119.4,36.55
9607,-119.4,36.53
9608,-119.4,36.04
9609,-119.4,35.06
9610,-119.41,36.68
9611,-119.41,36.35
9612,-119.42,36.35
9613,-119.42,35.4
9614,-119.42,35.19
9615,-119.43,36.63
9616,-119.43,36.61
9617,-119.43,36.59
9618,-119.43,36.55
9619,-119.44,38.53
9620,-119.44,36.6
9621,-119.44,36.59
9622,-119.44,36.59
9623,-119.44,36.58
9624,-119.44,36.48
9625,-119.45,37.21
9626,-119.45,36.61
9627,-119.45,36.6
9628,-119.45,36.6
9629,-119.45,36.59
9630,-119.45,36.59
9631,-119.45,36.58
9632,-119.45,36.48
9633,-119.45,36.35
9634,-119.45,36.09
9635,-119.45,35.16
9636,-119.45,35.13
9637,-119.45,35.07
9638,-119.46,36.61
9639,-119.46,36.6
9640,-119.46,36.25
9641,-119.46,35.13
9642,-119.47,36.69
9643,-119.47,35.13
9644,-119.48,37.0
9645,-119.48,36.5
9646,-119.48,36.44
9647,-119.48,35.17
9648,-119.49,37.1
9649,-119.49,36.58
9650,-119.49,34.39
9651,-119.5,36.74
9652,-119.5,36.62
9653,-119.51,37.32
9654,-119.51,34.46
9655,-119.51,34.4
9656,-119.51,34.4
9657,-119.51,34.39
9658,-119.52,36.71
9659,-119.52,36.61
9660,-119.52,34.41
9661,-119.52,34.4
9662,-119.53,37.34
9663,-119.53,36.78
9664,-119.53,36.61
9665,-119.53,36.55
9666,-119.53,34.41
9667,-119.53,34.4
9668,-119.53,34.38
9669,-119.54,36.7
9670,-119.54,36.51
9671,-119.55,37.75
9672,-119.55,36.72
9673,-119.55,36.71
9674,-119.55,36.7
9675,-119.55,36.61
9676,-119.55,36.6
9677,-119.55,36.52
9678,-119.55,36.51
9679,-119.55,36.51
9680,-119.55,36.37
9681,-119.55,34.38
9682,-119.56,37.29
9683,-119.56,36.71
9684,-119.56,36.7
9685,-119.56,36.1
9686,-119.56,36.1
9687,-119.56,36.09
9688,-119.56,36.09
9689,-119.56,36.08
9690,-119.57,37.94
9691,-119.57,37.02
9692,-119.57,36.72
9693,-119.57,36.71
9694,-119.57,36.7
9695,-119.57,36.7
9696,-119.57,36.7
9697,-119.57,36.44
9698,-119.57,36.27
9699,-119.57,36.1
9700,-119.57,36.1
9701,-119.58,36.83
9702,-119.58,36.77
9703,-119.58,36.69
9704,-119.58,36.11
9705,-119.59,37.39
9706,-119.59,36.72
9707,-119.59,36.57
9708,-119.59,36.52
9709,-119.59,36.11
9710,-119.59,34.43
9711,-119.59,34.39
9712,-119.6,37.29
9713,-119.6,36.66
9714,-119.6,36.57
9715,-119.6,36.57
9716,-119.6,36.56
9717,-119.61,36.94
9718,-119.61,36.59
9719,-119.61,36.58
9720,-119.61,36.57
9721,-119.61,36.56
9722,-119.61,36.31
9723,-119.61,34.45
9724,-119.61,34.43
9725,-119.62,37.33
9726,-119.62,36.58
9727,-119.63,36.79
9728,-119.63,36.7
9729,-119.63,36.6
9730,-119.63,36.58
9731,-119.63,36.35
9732,-119.63,36.34
9733,-119.63,36.33
9734,-119.63,36.18
9735,-119.63,34.4
9736,-119.64,37.61
9737,-119.64,37.31
9738,-119.64,36.82
9739,-119.64,36.56
9740,-119.64,36.36
9741,-119.64,36.35
9742,-119.64,36.33
9743,-119.64,36.32
9744,-119.64,36.31
9745,-119.64,34.43
9746,-119.65,37.32
9747,-119.65,37.09
9748,-119.65,36.62
9749,-119.65,36.51
9750,-119.65,36.37
9751,-119.65,36.35
9752,-119.65,36.35
9753,-119.65,36.34
9754,-119.65,36.34
9755,-119.65,36.33
9756,-119.65,36.33
9757,-119.65,36.32
9758,-119.65,36.3
9759,-119.66,37.39
9760,-119.66,36.35
9761,-119.66,36.33
9762,-119.66,36.33
9763,-119.66,36.32
9764,-119.66,36.3
9765,-119.66,34.44
9766,-119.66,34.43
9767,-119.67,37.27
9768,-119.67,36.89
9769,-119.67,36.83
9770,-119.67,36.83
9771,-119.67,36.81
9772,-119.67,36.8
9773,-119.67,36.74
9774,-119.67,36.73
9775,-119.67,36.72
9776,-119.67,36.35
9777,-119.67,34.44
9778,-119.67,34.43
9779,-119.67,34.42
9780,-119.67,34.42
9781,-119.67,34.38
9782,-119.68,37.35
9783,-119.68,37.19
9784,-119.68,36.83
9785,-119.68,36.81
9786,-119.68,36.81
9787,-119.68,36.8
9788,-119.68,36.79
9789,-119.68,36.77
9790,-119.68,36.63
9791,-119.68,36.62
9792,-119.68,36.32
9793,-119.68,36.32
9794,-119.68,36.31
9795,-119.68,34.44
9796,-119.68,34.43
9797,-119.68,34.43
9798,-119.68,34.42
9799,-119.69,36.86
9800,-119.69,36.85
9801,-119.69,36.83
9802,-119.69,36.83
9803,-119.69,36.83
9804,-119.69,36.83
9805,-119.69,36.82
9806,-119.69,36.81
9807,-119.69,36.79
9808,-119.69,36.79
9809,-119.69,36.77
9810,-119.69,36.75
9811,-119.69,36.75
9812,-119.69,36.74
9813,-119.69,36.74
9814,-119.69,36.71
9815,-119.69,36.69
9816,-119.69,36.46
9817,-119.69,36.43
9818,-119.69,36.41
9819,-119.69,36.25
9820,-119.69,35.62
9821,-119.69,34.44
9822,-119.69,34.43
9823,-119.69,34.43
9824,-119.69,34.43
9825,-119.69,34.43
9826,-119.69,34.42
9827,-119.69,34.42
9828,-119.69,34.41
9829,-119.7,36.94
9830,-119.7,36.83
9831,-119.7,36.82
9832,-119.7,36.81
9833,-119.7,36.8
9834,-119.7,34.47
9835,-119.7,34.43
9836,-119.7,34.43
9837,-119.7,34.43
9838,-119.7,34.43
9839,-119.7,34.43
9840,-119.7,34.42
9841,-119.7,34.41
9842,-119.7,34.41
9843,-119.7,34.41
9844,-119.7,34.36
9845,-119.71,36.88
9846,-119.71,36.83
9847,-119.71,36.83
9848,-119.71,36.82
9849,-119.71,36.81
9850,-119.71,36.81
9851,-119.71,36.8
9852,-119.71,36.8
9853,-119.71,36.8
9854,-119.71,36.79
9855,-119.71,36.77
9856,-119.71,36.76
9857,-119.71,36.74
9858,-119.71,36.73
9859,-119.71,34.45
9860,-119.71,34.44
9861,-119.71,34.43
9862,-119.71,34.43
9863,-119.71,34.43
9864,-119.71,34.42
9865,-119.71,34.42
9866,-119.71,34.42
9867,-119.71,34.42
9868,-119.71,34.42
9869,-119.71,34.42
9870,-119.71,34.41
9871,-119.71,34.4
9872,-119.72,37.46
9873,-119.72,37.38
9874,-119.72,36.82
9875,-119.72,36.81
9876,-119.72,36.81
9877,-119.72,36.8
9878,-119.72,36.8
9879,-119.72,36.8
9880,-119.72,36.76
9881,-119.72,36.75
9882,-119.72,36.75
9883,-119.72,36.73
9884,-119.72,36.72
9885,-119.72,36.71
9886,-119.72,36.34
9887,-119.72,36.32
9888,-119.72,34.77
9889,-119.72,34.44
9890,-119.72,34.44
9891,-119.72,34.44
9892,-119.72,34.43
9893,-119.72,34.43
9894,-119.72,34.43
9895,-119.72,34.42
9896,-119.72,34.42
9897,-119.72,34.42
9898,-119.72,34.41
9899,-119.72,34.41
9900,-119.72,34.41
9901,-119.73,36.83
9902,-119.73,36.83
9903,-119.73,36.81
9904,-119.73,36.8
9905,-119.73,36.77
9906,-119.73,36.75
9907,-119.73,36.74
9908,-119.73,36.73
9909,-119.73,36.73
9910,-119.73,36.72
9911,-119.73,36.72
9912,-119.73,36.68
9913,-119.73,36.59
9914,-119.73,36.56
9915,-119.73,36.52
9916,-119.73,34.44
9917,-119.73,34.44
9918,-119.73,34.43
9919,-119.73,34.42
9920,-119.73,34.42
9921,-119.73,34.41
9922,-119.73,34.35
9923,-119.74,36.85
9924,-119.74,36.83
9925,-119.74,36.8
9926,-119.74,36.78
9927,-119.74,36.77
9928,-119.74,36.76
9929,-119.74,36.75
9930,-119.74,36.74
9931,-119.74,36.73
9932,-119.74,36.73
9933,-119.74,36.72
9934,-119.74,36.71
9935,-119.74,36.65
9936,-119.74,36.15
9937,-119.74,34.45
9938,-119.74,34.44
9939,-119.74,34.44
9940,-119.74,34.43
9941,-119.74,34.41
9942,-119.74,34.38
9943,-119.75,36.83
9944,-119.75,36.8
9945,-119.75,36.8
9946,-119.75,36.78
9947,-119.75,36.77
9948,-119.75,36.76
9949,-119.75,36.75
9950,-119.75,36.75
9951,-119.75,36.73
9952,-119.75,36.72
9953,-119.75,36.71
9954,-119.75,34.45
9955,-119.75,34.45
9956,-119.75,34.43
9957,-119.76,36.83
9958,-119.76,36.83
9959,-119.76,36.83
9960,-119.76,36.82
9961,-119.76,36.81
9962,-119.76,36.8
9963,-119.76,36.8
9964,-119.76,36.79
9965,-119.76,36.78
9966,-119.76,36.77
9967,-119.76,36.77
9968,-119.76,36.76
9969,-119.76,36.75
9970,-119.76,36.75
9971,-119.76,36.75
9972,-119.76,36.74
9973,-119.76,36.73
9974,-119.76,36.72
9975,-119.76,36.71
9976,-119.76,36.68
9977,-119.76,34.44
9978,-119.77,37.19
9979,-119.77,36.91
9980,-119.77,36.86
9981,-119.77,36.85
9982,-119.77,36.84
9983,-119.77,36.84
9984,-119.77,36.83
9985,-119.77,36.83
9986,-119.77,36.81
9987,-119.77,36.8
9988,-119.77,36.79
9989,-119.77,36.79
9990,-119.77,36.78
9991,-119.77,36.78
9992,-119.77,36.77
9993,-119.77,36.76
9994,-119.77,36.76
9995,-119.77,36.75
9996,-119.77,36.75
9997,-119.77,36.74
9998,-119.77,36.74
9999,-119.77,36.73
10000,-119.77,36.73
10001,-119.77,36.32
10002,-119.77,36.31
10003,-119.77,36.3
10004,-119.77,35.65
10005,-119.77,34.44
10006,-119.77,34.43
10007,-119.77,34.43
10008,-119.78,38.69
10009,-119.78,36.86
10010,-119.78,36.86
10011,-119.78,36.85
10012,-119.78,36.84
10013,-119.78,36.83
10014,-119.78,36.83
10015,-119.78,36.82
10016,-119.78,36.82
10017,-119.78,36.79
10018,-119.78,36.78
10019,-119.78,36.78
10020,-119.78,36.77
10021,-119.78,36.76
10022,-119.78,36.75
10023,-119.78,36.75
10024,-119.78,36.75
10025,-119.78,36.74
10026,-119.78,36.72
10027,-119.78,36.71
10028,-119.78,36.31
10029,-119.78,36.3
10030,-119.78,36.27
10031,-119.78,34.48
10032,-119.78,34.45
10033,-119.78,34.45
10034,-119.78,34.44
10035,-119.79,36.85
10036,-119.79,36.84
10037,-119.79,36.83
10038,-119.79,36.82
10039,-119.79,36.82
10040,-119.79,36.81
10041,-119.79,36.8
10042,-119.79,36.79
10043,-119.79,36.79
10044,-119.79,36.79
10045,-119.79,36.78
10046,-119.79,36.78
10047,-119.79,36.77
10048,-119.79,36.76
10049,-119.79,36.76
10050,-119.79,36.75
10051,-119.79,36.75
10052,-119.79,36.74
10053,-119.79,36.74
10054,-119.79,36.73
10055,-119.79,36.72
10056,-119.79,36.72
10057,-119.79,36.7
10058,-119.79,36.55
10059,-119.79,36.32
10060,-119.79,36.3
10061,-119.79,36.29
10062,-119.79,34.45
10063,-119.79,34.44
10064,-119.79,34.43
10065,-119.79,34.4
10066,-119.8,37.5
10067,-119.8,36.8
10068,-119.8,36.78
10069,-119.8,36.77
10070,-119.8,36.76
10071,-119.8,36.76
10072,-119.8,36.75
10073,-119.8,36.75
10074,-119.8,36.74
10075,-119.8,36.72
10076,-119.8,36.72
10077,-119.8,36.71
10078,-119.8,36.7
10079,-119.8,36.68
10080,-119.8,36.65
10081,-119.8,36.29
10082,-119.8,36.02
10083,-119.8,34.44
10084,-119.8,34.43
10085,-119.8,34.43
10086,-119.81,36.92
10087,-119.81,36.85
10088,-119.81,36.83
10089,-119.81,36.83
10090,-119.81,36.81
10091,-119.81,36.8
10092,-119.81,36.8
10093,-119.81,36.79
10094,-119.81,36.79
10095,-119.81,36.78
10096,-119.81,36.78
10097,-119.81,36.78
10098,-119.81,36.77
10099,-119.81,36.76
10100,-119.81,36.76
10101,-119.81,36.75
10102,-119.81,36.74
10103,-119.81,36.73
10104,-119.81,36.73
10105,-119.81,36.6
10106,-119.81,36.51
10107,-119.81,36.28
10108,-119.81,34.46
10109,-119.81,34.45
10110,-119.81,34.44
10111,-119.82,37.57
10112,-119.82,36.84
10113,-119.82,36.84
10114,-119.82,36.83
10115,-119.82,36.83
10116,-119.82,36.82
10117,-119.82,36.81
10118,-119.82,36.8
10119,-119.82,36.79
10120,-119.82,36.79
10121,-119.82,36.78
10122,-119.82,36.77
10123,-119.82,36.76
10124,-119.82,36.76
10125,-119.82,36.74
10126,-119.82,36.72
10127,-119.82,36.32
10128,-119.82,36.19
10129,-119.82,34.45
10130,-119.82,34.44
10131,-119.82,34.44
10132,-119.82,34.44
10133,-119.83,36.83
10134,-119.83,36.82
10135,-119.83,36.8
10136,-119.83,36.8
10137,-119.83,36.79
10138,-119.83,36.79
10139,-119.83,36.78
10140,-119.83,36.78
10141,-119.83,36.77
10142,-119.83,36.77
10143,-119.83,36.76
10144,-119.83,36.75
10145,-119.83,36.73
10146,-119.83,36.72
10147,-119.83,36.71
10148,-119.83,36.54
10149,-119.83,36.37
10150,-119.83,34.45
10151,-119.83,34.44
10152,-119.83,34.44
10153,-119.83,34.43
10154,-119.84,37.48
10155,-119.84,36.85
10156,-119.84,36.84
10157,-119.84,36.83
10158,-119.84,36.82
10159,-119.84,36.81
10160,-119.84,36.8
10161,-119.84,36.8
10162,-119.84,36.79
10163,-119.84,36.78
10164,-119.84,36.77
10165,-119.84,36.54
10166,-119.84,34.44
10167,-119.85,37.1
10168,-119.85,36.97
10169,-119.85,36.84
10170,-119.85,36.83
10171,-119.85,36.83
10172,-119.85,36.82
10173,-119.85,36.82
10174,-119.85,36.82
10175,-119.85,36.81
10176,-119.85,36.8
10177,-119.85,36.8
10178,-119.85,36.78
10179,-119.85,36.77
10180,-119.85,36.77
10181,-119.85,36.76
10182,-119.85,36.75
10183,-119.85,36.43
10184,-119.85,34.48
10185,-119.85,34.44
10186,-119.85,34.4
10187,-119.86,36.82
10188,-119.86,36.81
10189,-119.86,36.8
10190,-119.86,36.78
10191,-119.86,36.45
10192,-119.86,36.43
10193,-119.86,34.41
10194,-119.86,34.38
10195,-119.86,34.38
10196,-119.87,36.93
10197,-119.87,36.83
10198,-119.87,36.81
10199,-119.87,36.79
10200,-119.87,36.79
10201,-119.87,36.78
10202,-119.87,36.76
10203,-119.87,36.72
10204,-119.87,36.54
10205,-119.87,36.34
10206,-119.88,36.85
10207,-119.88,36.83
10208,-119.88,36.81
10209,-119.88,34.44
10210,-119.88,34.43
10211,-119.88,34.43
10212,-119.88,34.43
10213,-119.89,36.79
10214,-119.89,36.76
10215,-119.89,36.73
10216,-119.89,36.7
10217,-119.89,36.64
10218,-119.89,34.44
10219,-119.9,37.49
10220,-119.9,36.94
10221,-119.9,36.58
10222,-119.9,36.2
10223,-119.91,37.23
10224,-119.91,36.83
10225,-119.91,34.4
10226,-119.92,38.91
10227,-119.92,36.77
10228,-119.92,34.44
10229,-119.93,38.94
10230,-119.93,38.72
10231,-119.93,37.85
10232,-119.93,36.32
10233,-119.93,35.2
10234,-119.94,38.96
10235,-119.94,38.95
10236,-119.94,38.92
10237,-119.94,37.04
10238,-119.95,38.95
10239,-119.95,38.95
10240,-119.95,38.95
10241,-119.95,38.94
10242,-119.95,37.47
10243,-119.96,38.94
10244,-119.96,38.93
10245,-119.96,38.84
10246,-119.96,35.99
10247,-119.97,38.93
10248,-119.97,36.57
10249,-119.98,38.93
10250,-119.98,38.92
10251,-119.98,38.9
10252,-119.98,36.9
10253,-119.98,36.86
10254,-119.98,36.74
10255,-119.99,38.94
10256,-119.99,38.94
10257,-119.99,38.93
10258,-119.99,37.51
10259,-119.99,36.8
10260,-119.99,36.09
10261,-120.0,38.93
10262,-120.0,38.92
10263,-120.0,38.9
10264,-120.0,38.87
10265,-120.0,38.52
10266,-120.0,36.7
10267,-120.0,35.91
10268,-120.01,39.26
10269,-120.01,38.93
10270,-120.01,38.92
10271,-120.01,38.91
10272,-120.01,38.91
10273,-120.01,38.89
10274,-120.02,39.24
10275,-120.02,39.24
10276,-120.02,38.91
10277,-120.02,38.86
10278,-120.02,38.76
10279,-120.02,37.72
10280,-120.02,37.57
10281,-120.02,36.95
10282,-120.02,36.8
10283,-120.03,38.89
10284,-120.03,38.19
10285,-120.04,36.97
10286,-120.04,36.96
10287,-120.04,36.95
10288,-120.04,36.93
10289,-120.04,36.79
10290,-120.04,36.74
10291,-120.04,34.72
10292,-120.05,36.98
10293,-120.05,36.97
10294,-120.05,36.96
10295,-120.05,36.95
10296,-120.05,36.95
10297,-120.05,36.72
10298,-120.06,39.25
10299,-120.06,39.15
10300,-120.06,39.09
10301,-120.06,39.01
10302,-120.06,37.02
10303,-120.06,36.98
10304,-120.06,36.97
10305,-120.06,36.96
10306,-120.06,36.94
10307,-120.06,36.72
10308,-120.07,39.24
10309,-120.07,37.34
10310,-120.07,36.98
10311,-120.07,36.97
10312,-120.07,36.97
10313,-120.07,36.96
10314,-120.07,36.74
10315,-120.08,41.79
10316,-120.08,39.23
10317,-120.08,38.8
10318,-120.08,37.06
10319,-120.08,36.97
10320,-120.08,36.96
10321,-120.08,36.95
10322,-120.08,36.79
10323,-120.08,36.72
10324,-120.08,36.34
10325,-120.08,34.64
10326,-120.08,34.62
10327,-120.08,34.59
10328,-120.09,39.92
10329,-120.09,39.4
10330,-120.09,37.02
10331,-120.09,36.19
10332,-120.09,34.62
10333,-120.09,34.61
10334,-120.1,39.37
10335,-120.1,39.33
10336,-120.1,39.2
10337,-120.1,39.19
10338,-120.1,39.17
10339,-120.1,38.91
10340,-120.1,36.96
10341,-120.1,36.66
10342,-120.1,36.21
10343,-120.1,36.16
10344,-120.11,39.24
10345,-120.11,39.21
10346,-120.11,36.96
10347,-120.11,34.62
10348,-120.12,41.4
10349,-120.12,39.18
10350,-120.12,36.01
10351,-120.12,35.99
10352,-120.12,34.6
10353,-120.13,39.06
10354,-120.13,37.93
10355,-120.13,36.87
10356,-120.13,35.87
10357,-120.13,34.63
10358,-120.14,36.04
10359,-120.14,36.0
10360,-120.14,34.6
10361,-120.14,34.59
10362,-120.14,34.59
10363,-120.15,39.8
10364,-120.15,39.36
10365,-120.15,39.2
10366,-120.15,39.15
10367,-120.15,37.69
10368,-120.16,39.14
10369,-120.16,39.04
10370,-120.16,39.01
10371,-120.16,37.12
10372,-120.16,36.96
10373,-120.16,34.61
10374,-120.17,39.33
10375,-120.17,39.33
10376,-120.17,39.32
10377,-120.18,39.28
10378,-120.18,39.17
10379,-120.18,36.59
10380,-120.18,34.75
10381,-120.19,39.35
10382,-120.19,39.32
10383,-120.19,38.42
10384,-120.19,38.07
10385,-120.19,38.03
10386,-120.19,36.61
10387,-120.19,36.6
10388,-120.2,40.26
10389,-120.2,39.33
10390,-120.2,39.12
10391,-120.2,37.84
10392,-120.2,37.8
10393,-120.2,34.63
10394,-120.2,34.61
10395,-120.21,39.35
10396,-120.21,36.98
10397,-120.22,39.35
10398,-120.22,39.2
10399,-120.22,38.05
10400,-120.22,36.49
10401,-120.23,39.56
10402,-120.23,39.36
10403,-120.23,37.98
10404,-120.24,39.67
10405,-120.24,39.67
10406,-120.24,39.35
10407,-120.24,38.01
10408,-120.24,37.21
10409,-120.25,39.34
10410,-120.25,38.04
10411,-120.25,38.03
10412,-120.25,37.23
10413,-120.25,37.04
10414,-120.25,36.65
10415,-120.26,39.32
10416,-120.26,38.13
10417,-120.26,37.99
10418,-120.26,37.13
10419,-120.26,37.11
10420,-120.27,38.31
10421,-120.27,38.29
10422,-120.27,38.02
10423,-120.27,37.12
10424,-120.27,37.12
10425,-120.27,37.12
10426,-120.27,37.11
10427,-120.27,36.29
10428,-120.27,34.72
10429,-120.28,38.07
10430,-120.28,38.03
10431,-120.28,37.9
10432,-120.29,38.01
10433,-120.29,36.88
10434,-120.29,35.56
10435,-120.3,38.9
10436,-120.3,38.04
10437,-120.3,37.99
10438,-120.3,37.34
10439,-120.3,35.1
10440,-120.31,37.64
10441,-120.31,37.29
10442,-120.32,38.71
10443,-120.32,37.91
10444,-120.32,37.29
10445,-120.33,38.26
10446,-120.33,37.97
10447,-120.33,34.87
10448,-120.34,38.25
10449,-120.34,38.23
10450,-120.35,40.63
10451,-120.35,38.04
10452,-120.35,37.99
10453,-120.35,37.98
10454,-120.35,37.95
10455,-120.35,37.86
10456,-120.35,37.31
10457,-120.35,36.16
10458,-120.35,36.14
10459,-120.36,36.14
10460,-120.36,36.13
10461,-120.37,40.17
10462,-120.37,38.25
10463,-120.37,38.23
10464,-120.37,37.98
10465,-120.37,36.16
10466,-120.37,36.15
10467,-120.37,36.13
10468,-120.37,34.9
10469,-120.37,34.69
10470,-120.38,40.98
10471,-120.38,39.82
10472,-120.38,37.99
10473,-120.38,37.97
10474,-120.38,36.76
10475,-120.38,36.76
10476,-120.38,36.75
10477,-120.38,36.15
10478,-120.38,34.96
10479,-120.39,38.03
10480,-120.39,38.0
10481,-120.39,37.96
10482,-120.39,36.78
10483,-120.39,34.52
10484,-120.4,38.06
10485,-120.4,38.0
10486,-120.4,37.98
10487,-120.4,37.92
10488,-120.4,37.3
10489,-120.4,34.95
10490,-120.4,34.87
10491,-120.41,38.33
10492,-120.41,38.03
10493,-120.41,37.88
10494,-120.41,37.16
10495,-120.41,36.77
10496,-120.41,34.96
10497,-120.41,34.96
10498,-120.41,34.96
10499,-120.41,34.88
10500,-120.41,34.88
10501,-120.41,34.87
10502,-120.41,34.87
10503,-120.41,34.86
10504,-120.42,40.38
10505,-120.42,38.42
10506,-120.42,37.95
10507,-120.42,34.97
10508,-120.42,34.96
10509,-120.42,34.96
10510,-120.42,34.96
10511,-120.42,34.96
10512,-120.42,34.95
10513,-120.42,34.94
10514,-120.42,34.89
10515,-120.42,34.87
10516,-120.43,38.25
10517,-120.43,38.02
10518,-120.43,37.32
10519,-120.43,36.99
10520,-120.43,36.18
10521,-120.43,35.17
10522,-120.43,34.98
10523,-120.43,34.97
10524,-120.43,34.96
10525,-120.43,34.96
10526,-120.43,34.96
10527,-120.43,34.95
10528,-120.43,34.95
10529,-120.43,34.93
10530,-120.43,34.93
10531,-120.43,34.9
10532,-120.43,34.89
10533,-120.43,34.89
10534,-120.43,34.87
10535,-120.43,34.86
10536,-120.43,34.86
10537,-120.44,37.31
10538,-120.44,37.29
10539,-120.44,37.28
10540,-120.44,36.84
10541,-120.44,34.97
10542,-120.44,34.97
10543,-120.44,34.96
10544,-120.44,34.96
10545,-120.44,34.94
10546,-120.44,34.94
10547,-120.44,34.93
10548,-120.44,34.93
10549,-120.44,34.91
10550,-120.44,34.88
10551,-120.44,34.87
10552,-120.44,34.68
10553,-120.44,34.66
10554,-120.44,34.65
10555,-120.44,34.64
10556,-120.45,39.8
10557,-120.45,37.79
10558,-120.45,37.32
10559,-120.45,37.32
10560,-120.45,37.31
10561,-120.45,36.86
10562,-120.45,36.85
10563,-120.45,34.97
10564,-120.45,34.97
10565,-120.45,34.96
10566,-120.45,34.96
10567,-120.45,34.96
10568,-120.45,34.95
10569,-120.45,34.95
10570,-120.45,34.94
10571,-120.45,34.94
10572,-120.45,34.91
10573,-120.45,34.88
10574,-120.45,34.86
10575,-120.45,34.71
10576,-120.45,34.65
10577,-120.45,34.65
10578,-120.45,34.65
10579,-120.45,34.64
10580,-120.45,34.64
10581,-120.45,34.64
10582,-120.45,34.64
10583,-120.45,34.63
10584,-120.45,34.63
10585,-120.46,39.83
10586,-120.46,38.15
10587,-120.46,38.09
10588,-120.46,37.65
10589,-120.46,37.51
10590,-120.46,37.33
10591,-120.46,37.33
10592,-120.46,37.3
10593,-120.46,37.29
10594,-120.46,36.87
10595,-120.46,34.74
10596,-120.46,34.71
10597,-120.46,34.66
10598,-120.46,34.65
10599,-120.46,34.65
10600,-120.46,34.64
10601,-120.46,34.64
10602,-120.46,34.64
10603,-120.46,34.63
10604,-120.47,37.96
10605,-120.47,37.34
10606,-120.47,37.32
10607,-120.47,37.3
10608,-120.47,37.29
10609,-120.47,37.28
10610,-120.47,35.74
10611,-120.47,35.04
10612,-120.47,34.71
10613,-120.47,34.7
10614,-120.47,34.66
10615,-120.47,34.65
10616,-120.47,34.65
10617,-120.47,34.64
10618,-120.47,34.64
10619,-120.47,34.63
10620,-120.48,41.82
10621,-120.48,39.78
10622,-120.48,39.66
10623,-120.48,37.34
10624,-120.48,37.32
10625,-120.48,37.31
10626,-120.48,37.3
10627,-120.48,37.3
10628,-120.48,37.29
10629,-120.48,35.05
10630,-120.48,34.9
10631,-120.48,34.7
10632,-120.48,34.66
10633,-120.48,34.65
10634,-120.49,37.32
10635,-120.49,37.32
10636,-120.49,37.31
10637,-120.49,37.3
10638,-120.49,37.3
10639,-120.49,37.29
10640,-120.49,37.28
10641,-120.5,38.87
10642,-120.5,37.34
10643,-120.5,37.32
10644,-120.5,37.31
10645,-120.5,37.3
10646,-120.5,35.03
10647,-120.51,36.86
10648,-120.51,36.55
10649,-120.52,35.06
